"","booking.status","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","car.parking.space","lead.time","repeated","P.C","P.not.C","average.price","special.requests","day","month","year","type.of.meal_Meal Plan 2","type.of.meal_Meal Plan 3","type.of.meal_Not Selected","room.type_Room_Type 2","room.type_Room_Type 3","room.type_Room_Type 4","room.type_Room_Type 5","room.type_Room_Type 6","room.type_Room_Type 7","market.segment.type_Complementary","market.segment.type_Corporate","market.segment.type_Offline","market.segment.type_Online"
"19346",0,2,0,0,2,0,79,0,0,0,75,0,13,11,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19347",1,1,0,1,5,0,349,0,0,0,80,0,4,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19348",1,2,0,0,3,0,213,0,0,0,130,0,7,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19349",0,2,1,0,4,1,37,0,0,0,135,2,30,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19350",1,3,0,0,4,0,155,0,0,0,115.68,1,9,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19351",0,3,0,0,4,0,92,0,0,0,78.54,1,30,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19352",0,2,0,2,2,0,88,0,0,0,112.01,1,29,5,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"19353",0,1,0,0,2,0,123,0,0,0,126.3,1,6,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19354",0,2,0,0,1,0,72,0,0,0,108,0,18,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19355",0,2,0,0,3,0,1,0,0,0,111.65,1,22,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"19356",1,2,0,2,2,0,24,0,0,0,119,1,25,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19357",0,3,1,2,2,0,70,0,0,0,173.35,0,8,4,2018,0,0,0,0,0,0,1,0,0,0,0,1,0
"19358",1,2,0,1,2,0,280,0,0,0,110,0,19,9,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19359",0,2,0,2,0,0,119,0,0,0,96.3,1,26,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19360",0,2,0,2,3,0,190,0,0,0,59.16,0,1,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19361",0,2,0,0,1,0,146,0,0,0,114.3,1,5,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19362",1,3,0,1,1,0,171,0,0,0,137.7,0,22,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19363",0,2,0,0,5,0,129,0,0,0,47.2,0,29,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19364",0,2,1,0,2,0,84,0,0,0,121.5,2,15,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19365",0,2,0,1,0,0,5,0,0,0,75,1,20,12,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"19366",1,2,0,0,1,0,113,0,0,0,76.5,2,22,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"19367",0,2,0,0,3,0,37,0,0,0,105,0,13,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19368",1,2,0,0,3,0,213,0,0,0,130,0,7,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19369",0,2,1,0,1,0,0,0,0,0,159,2,22,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19370",1,2,1,0,3,0,123,0,0,0,139.5,2,11,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19371",0,2,0,2,1,0,102,0,0,0,48.67,2,3,1,2018,0,0,0,0,0,1,0,0,0,0,0,1,0
"19372",1,3,0,2,2,0,160,0,0,0,141.18,1,31,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19373",0,1,0,0,4,0,34,0,0,0,104.4,1,30,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19374",1,2,0,0,1,0,130,0,0,0,61.25,0,20,2,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"19375",0,2,0,0,2,0,17,0,0,0,130,2,3,11,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19376",1,2,0,0,2,0,377,0,0,0,115,1,14,10,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"19377",1,2,0,1,0,0,10,0,0,0,100,0,26,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19378",1,2,0,1,0,0,286,0,0,0,90,0,16,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19379",0,2,0,1,0,0,0,0,0,0,99,0,29,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19380",0,1,0,0,1,0,2,0,0,0,66,0,14,1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"19381",0,1,0,1,2,0,219,0,0,0,76.67,0,4,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19382",1,2,0,1,2,0,32,0,0,0,131.4,0,1,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19383",0,2,0,1,2,1,5,0,0,0,200.33,2,28,10,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"19384",1,2,0,0,2,0,245,0,0,0,75,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19385",0,2,0,0,3,0,71,0,0,0,72.25,1,9,8,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19386",1,1,0,2,0,0,80,0,0,0,81.9,0,3,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19387",0,2,0,0,1,0,88,0,0,0,126.9,1,30,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19388",0,2,0,0,1,0,0,0,0,0,115,2,18,9,2017,0,0,1,0,0,1,0,0,0,0,0,0,1
"19389",0,2,0,0,4,0,92,0,0,0,70,0,7,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19390",0,2,0,0,2,0,96,0,0,0,79.2,3,2,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19391",0,2,0,1,0,0,13,0,0,0,85,1,20,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19392",1,2,0,2,1,0,138,0,0,0,94.5,0,22,8,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19393",0,2,0,1,2,0,21,0,0,0,109.23,1,3,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19394",0,2,0,1,3,0,47,0,0,0,88.52,1,28,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19395",0,1,0,1,1,0,8,0,0,0,103,1,14,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19396",0,2,0,0,1,0,1,0,0,0,89,0,22,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19397",0,2,0,2,1,0,221,0,0,0,65,0,10,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19398",1,2,0,3,5,0,248,0,0,0,80.75,0,24,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19399",0,1,0,2,3,0,75,0,0,0,84.96,2,30,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19400",0,2,0,1,3,0,63,0,0,0,63.75,1,10,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19401",1,2,0,0,2,0,65,0,0,0,94.5,0,18,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19402",0,2,0,1,3,0,77,0,0,0,99.96,0,10,10,2018,0,0,0,0,0,1,0,0,0,0,0,1,0
"19403",0,2,1,0,2,0,3,0,0,0,111,2,5,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19404",0,2,0,0,3,0,19,1,1,0,90,0,6,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19405",0,2,0,0,1,0,80,0,0,0,96.3,1,23,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19406",1,2,0,2,5,0,189,0,0,0,109.77,2,20,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19407",0,1,0,0,2,0,192,0,0,0,95,0,24,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19408",1,2,0,1,1,0,61,0,0,0,105.3,0,23,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19409",1,2,0,0,1,0,11,0,0,0,130,1,5,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19410",1,2,0,1,0,0,151,0,0,0,200,0,27,6,2018,0,0,0,0,0,0,1,0,0,0,0,1,0
"19411",0,2,0,0,2,0,7,0,0,0,125.8,0,29,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19412",0,1,0,0,3,0,19,1,1,0,80,0,6,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19413",1,2,1,2,2,0,84,0,0,0,134.1,0,14,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19414",0,2,0,0,2,0,19,0,0,0,100,0,22,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"19415",1,2,0,0,1,0,69,0,0,0,149.4,0,17,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19416",0,2,0,0,3,0,88,0,0,0,117,1,3,5,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"19417",1,2,0,1,0,0,12,0,0,0,85,0,17,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19418",1,2,0,0,3,0,24,0,0,0,96,0,3,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19419",0,1,0,0,2,0,74,0,0,0,80,0,18,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19420",0,2,0,2,1,0,11,0,0,0,81,1,6,2,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19421",0,1,0,0,1,0,4,0,0,0,137,1,11,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19422",1,1,0,0,2,0,188,0,0,0,130,0,15,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19423",1,3,0,4,6,0,119,0,0,0,155.7,0,7,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19424",1,2,0,1,4,0,117,0,0,0,82.45,0,27,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19425",1,2,0,0,1,0,105,0,0,0,75,0,6,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19426",0,1,0,3,6,0,2,0,0,0,91.67,0,5,12,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"19427",0,2,0,2,3,0,35,0,0,0,83.9,1,3,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19428",0,2,0,1,2,0,84,0,0,0,89.25,2,16,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"19429",1,1,0,0,2,0,8,0,0,0,108.57,1,10,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19430",1,2,1,4,8,0,171,0,0,0,110.5,2,15,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19431",0,2,0,0,3,0,37,0,0,0,105,0,13,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19432",1,2,0,1,5,0,129,0,0,0,132.3,0,10,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19433",0,1,0,0,3,0,8,0,0,0,56,0,1,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19434",1,1,0,0,2,0,377,0,0,0,90,0,14,10,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"19435",0,2,0,0,1,0,49,0,0,0,69.52,1,24,12,2017,0,0,1,1,0,0,0,0,0,0,0,0,1
"19436",0,2,2,0,1,0,10,0,0,0,153,1,20,8,2017,0,0,1,0,0,0,0,1,0,0,0,0,1
"19437",1,1,0,2,4,0,69,0,0,0,120,0,12,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19438",1,2,2,0,3,0,67,0,0,0,185.1,0,27,4,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"19439",1,2,0,2,2,0,23,0,0,0,136,0,26,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19440",0,2,0,0,1,0,0,0,0,0,195,0,10,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19441",0,2,0,0,3,0,78,0,0,0,80.75,0,18,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19442",1,3,0,0,3,0,5,0,0,0,187,1,12,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19443",0,2,2,0,1,0,0,0,0,0,156,0,25,8,2017,0,0,0,0,0,0,0,1,0,0,0,0,1
"19444",0,2,0,1,1,0,144,0,0,0,81.08,1,25,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19445",0,2,0,0,2,0,52,0,0,0,125.1,1,9,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19446",0,2,0,0,3,0,13,0,0,0,90,2,20,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"19447",1,2,0,1,5,0,35,0,0,0,128.4,0,27,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19448",0,3,0,0,3,0,133,0,0,0,137.7,2,12,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19449",0,2,0,0,1,0,7,0,0,0,114,1,22,10,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"19450",0,2,1,0,1,0,3,0,0,0,77.6,0,28,11,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"19451",1,2,0,4,6,0,93,0,0,0,129.51,0,16,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19452",1,2,0,0,3,0,34,0,0,0,224.67,0,23,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19453",1,2,0,2,5,0,195,0,0,0,112.2,2,17,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19454",1,2,0,0,1,0,103,0,0,0,116.1,0,15,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19455",0,2,0,2,1,0,73,0,0,0,60,0,6,12,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"19456",0,2,0,0,2,0,29,0,0,0,152,2,5,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19457",1,1,0,0,2,0,6,0,0,0,87.78,0,19,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19458",0,3,0,1,2,0,97,0,0,0,150.3,2,1,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19459",0,2,0,2,2,0,33,0,0,0,90.52,1,29,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19460",0,2,0,2,3,0,268,0,0,0,80.75,0,9,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19461",0,1,0,0,2,0,0,0,0,0,101.7,1,21,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19462",0,2,0,1,2,0,4,0,0,0,140,1,3,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19463",1,2,0,2,2,0,179,0,0,0,113.4,0,30,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19464",0,2,0,0,5,0,29,0,0,0,78.6,1,20,10,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"19465",0,1,0,0,1,0,0,0,0,0,0,1,25,2,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
"19466",0,2,0,2,1,0,30,0,0,0,117,2,25,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19467",1,2,0,0,2,0,93,0,0,0,103.5,0,28,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19468",0,1,0,2,2,0,3,0,0,0,110,0,18,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
"19469",0,3,0,0,4,0,72,0,0,0,119,2,20,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19470",0,1,0,0,1,0,84,0,0,0,65,0,7,9,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"19471",0,2,1,0,1,0,1,0,0,0,173,0,19,2,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"19472",0,2,0,1,5,0,41,0,0,0,70,0,27,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19473",0,1,0,0,1,0,8,0,0,0,95,1,5,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19474",1,2,0,1,3,0,65,0,0,0,76.93,0,31,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19475",0,2,0,1,3,0,127,0,0,0,90,0,28,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19476",0,2,0,2,3,0,49,0,0,0,72.25,2,17,6,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"19477",0,2,0,1,2,0,273,0,0,0,76.46,1,21,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19478",0,2,0,0,2,0,74,0,0,0,101.5,0,18,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19479",0,2,0,0,1,0,25,0,0,0,65,1,27,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19480",0,1,0,0,3,0,29,0,0,0,67.5,1,16,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19481",1,2,0,1,3,0,86,0,0,0,76.5,0,6,7,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"19482",0,1,0,1,2,0,28,0,0,0,77,0,19,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19483",0,1,0,2,0,0,4,0,0,0,113,1,26,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19484",0,1,0,2,1,0,131,0,0,0,81.3,0,16,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19485",1,2,0,0,3,0,304,0,0,0,89,0,3,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19486",1,2,0,1,0,0,21,0,0,0,88,1,28,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19487",0,3,0,0,2,0,87,0,0,0,126,2,16,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19488",0,2,1,1,2,0,11,0,0,0,129.75,1,25,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19489",0,2,0,1,2,0,76,0,0,0,98.25,2,9,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"19490",0,2,0,0,1,0,0,0,0,0,79,0,16,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19491",0,2,0,1,4,0,87,0,0,0,103.5,1,4,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19492",1,2,0,0,3,0,141,0,0,0,109.8,1,30,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19493",0,1,0,0,1,0,14,0,0,0,184,2,22,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19494",0,2,0,0,2,0,14,0,0,0,82,0,17,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19495",0,2,0,2,1,0,9,0,0,0,85,1,2,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19496",1,2,0,0,4,0,323,0,0,0,112,1,17,5,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"19497",0,2,0,0,1,0,56,0,0,0,120,0,8,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19498",1,2,0,0,2,0,245,0,0,0,75,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19499",0,2,0,1,2,0,4,0,0,0,93.17,1,15,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19500",0,2,0,0,1,0,51,0,0,0,146.92,1,7,10,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"19501",0,2,1,0,4,0,113,0,0,0,68.3,1,23,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19502",0,2,0,0,2,0,5,0,0,0,190,2,7,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19503",0,2,2,2,5,0,36,0,0,0,177.77,1,24,9,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"19504",1,3,0,1,4,0,71,0,0,0,115.6,0,1,6,2018,0,0,0,0,0,1,0,0,0,0,0,1,0
"19505",1,2,0,1,3,0,290,0,0,0,73.95,0,1,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19506",1,2,0,2,1,0,87,0,0,0,117.9,1,14,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19507",1,2,0,1,4,0,190,0,0,0,110,0,22,6,2018,0,0,0,0,0,0,0,0,1,0,0,1,0
"19508",0,3,0,1,4,0,112,0,0,0,146.7,1,8,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19509",1,2,0,2,1,0,131,0,0,0,94.5,0,15,8,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19510",1,2,1,0,3,0,172,0,0,0,108.9,0,4,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19511",0,2,0,0,4,0,43,0,0,0,85.5,0,31,8,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19512",0,2,0,1,3,0,69,0,0,0,110.08,1,18,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19513",1,2,0,7,17,0,188,0,0,0,90.95,1,4,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19514",0,2,0,2,2,0,56,0,0,0,185,0,25,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19515",0,3,0,0,1,0,15,0,0,0,81,1,27,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19516",1,2,0,0,4,0,99,0,0,0,73.95,0,15,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19517",0,1,0,0,3,0,2,0,0,0,91,0,13,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19518",1,2,0,0,3,0,208,0,0,0,85.5,0,30,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19519",0,1,0,2,5,0,7,0,0,0,73.9,0,11,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19520",0,2,0,2,3,0,147,0,0,0,143.1,2,18,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19521",0,2,0,1,2,1,145,0,0,0,115.32,0,15,8,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"19522",0,2,0,2,1,0,80,0,0,0,140.4,1,1,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19523",1,2,0,1,2,0,105,0,0,0,110,0,12,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"19524",1,2,0,1,0,0,146,0,0,0,103.5,1,14,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19525",0,2,0,2,6,0,184,0,0,0,65.29,1,17,10,2017,0,0,0,1,0,0,0,0,0,0,0,0,1
"19526",0,2,0,0,3,0,40,0,0,0,85,0,25,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19527",0,2,0,0,2,0,28,0,0,0,136,1,27,10,2017,0,0,0,0,0,1,0,0,0,0,0,0,1
"19528",0,2,0,0,2,0,89,0,0,0,87.3,1,1,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19529",0,1,0,1,3,0,124,0,0,0,99.45,0,5,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19530",0,2,1,2,1,0,30,0,0,0,85,0,13,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19531",1,2,0,0,2,0,298,0,0,0,75,0,10,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19532",0,2,0,2,0,0,17,0,0,0,74.1,1,11,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19533",0,3,0,0,4,0,8,0,0,0,130,1,9,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19534",0,2,0,0,1,0,5,0,0,0,130,3,20,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19535",1,2,0,1,3,0,205,0,0,0,80.75,0,4,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19536",0,1,0,1,2,0,219,0,0,0,76.67,0,4,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19537",1,2,0,0,3,0,14,0,0,0,126,0,7,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"19538",0,1,0,0,1,0,113,0,0,0,108,1,13,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19539",0,1,0,1,0,0,46,0,0,0,97.2,2,6,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19540",0,2,0,0,4,0,152,0,0,0,83.83,1,29,6,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"19541",0,2,0,0,2,0,30,0,0,0,140,0,2,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19542",0,1,2,2,3,0,9,0,0,0,176.42,2,25,8,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"19543",0,2,0,0,1,0,0,0,0,0,91,0,18,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19544",1,2,0,2,1,0,159,0,0,0,114.3,0,7,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19545",0,2,0,1,2,0,83,0,0,0,126.9,3,10,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19546",1,2,0,1,2,0,10,0,0,0,105,0,3,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19547",0,2,0,0,3,0,71,0,0,0,95,0,22,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19548",0,2,0,2,2,0,134,0,0,0,65,0,4,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"19549",0,2,0,0,2,0,125,0,0,0,79.2,1,16,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19550",0,1,0,0,4,0,5,0,0,0,80,0,24,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"19551",1,2,0,2,3,0,276,0,0,0,61,0,13,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19552",1,1,0,2,2,0,163,0,0,0,100,0,5,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19553",0,2,1,0,1,0,5,0,0,0,119,0,29,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19554",0,2,0,2,1,0,250,0,0,0,72.08,2,16,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19555",1,2,0,1,1,0,301,0,0,0,115,1,30,7,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"19556",1,2,0,1,2,0,305,0,0,0,89,0,4,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19557",1,2,0,0,2,0,18,0,0,0,150,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19558",0,2,0,1,1,1,7,0,0,0,85,0,15,8,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"19559",1,3,0,1,3,0,178,0,0,0,127.93,2,22,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"19560",0,2,2,2,1,1,54,0,0,0,180,1,20,3,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"19561",0,2,0,0,1,0,47,0,0,0,125.1,1,20,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19562",0,2,0,2,1,0,170,0,0,0,70,1,23,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19563",0,2,0,2,2,0,24,0,0,0,129,3,2,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"19564",1,2,0,1,3,0,157,0,0,0,76.5,1,6,7,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"19565",0,1,0,2,1,0,44,0,0,0,85,0,23,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"19566",0,2,0,1,0,0,0,0,0,0,89,0,9,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
